"Ativo","Data","PMestq| de 12 meses| consolid:sim*","PMforn| de 12 meses| consolid:sim*","PMrecb| de 12 meses| consolid:sim*","CicFin| de 12 meses| consolid:sim*","CicOpe| de 12 meses| consolid:sim*"
"AFLT3<XBSP>","4T2011",7.042691288,4.311180181,52.423144214,55.154655321,59.465835502
"AFLT3<XBSP>","1T2012",6.8921095008,13.590982286,40.994485466,34.29561268,47.886594967
"AFLT3<XBSP>","2T2012",8.5962954697,20.647176969,40.274191402,28.223309902,48.870486871
"AFLT3<XBSP>","3T2012",7.9801118707,40.124300808,42.426220945,10.282032008,50.406332816
"AFLT3<XBSP>","4T2012",7.4069800981,111.03547735,58.240917782,-45.387579478,65.64789788
"AFLT3<XBSP>","1T2013",5.6307557375,7.4725917264,41.059453367,39.217617378,46.690209105
"AFLT3<XBSP>","2T2013",5.4219156872,14.086846365,42.040209843,33.375279166,47.462125531
"AFLT3<XBSP>","3T2013",4.8861546267,11.439081626,38.734832365,32.181905366,43.620986992
"AFLT3<XBSP>","4T2013",5.297029703,32.02970297,36.997181655,10.264508387,42.294211358
"AFLT3<XBSP>","1T2014",6.6933101651,8.3509991312,43.797421043,42.139732077,50.490731208
"AFLT3<XBSP>","2T2014",4.2399559714,148.73527793,38.206039076,-106.28928288,42.445995048
"AFLT3<XBSP>","3T2014",11.70998632,232.33926129,99.382854446,-121.24642052,111.09284076
"AFLT3<XBSP>","4T2014",4.3755324587,17.031862328,47.323846087,34.667516218,51.699378546
"AFLT3<XBSP>","1T2015",1.9495900395,7.9623443668,24.127740038,18.11498571,26.077330077
"AFLT3<XBSP>","2T2015",2.1410365336,7.4199943359,25.787934353,20.50897655,27.928970886
"AFLT3<XBSP>","3T2015",0,17.069032341,32.23487118,15.165838838,32.23487118
"AFLT3<XBSP>","4T2015",0,46.982932053,54.964438122,7.9815060696,54.964438122
"AFLT3<XBSP>","1T2016",0,25.589850902,54.202154165,28.612303262,54.202154165
"AFLT3<XBSP>","2T2016",0,29.961531416,53.737982161,23.776450745,53.737982161
"AFLT3<XBSP>","3T2016",0,61.816441307,51.713631385,-10.102809921,51.713631385
"AFLT3<XBSP>","4T2016",0,39.593650794,51.325232035,11.731581241,51.325232035
"AFLT3<XBSP>","1T2017",0,23.014952701,50.185873606,27.170920905,50.185873606
"AFLT3<XBSP>","2T2017",0,16.026879462,51.832212109,35.805332647,51.832212109
"AFLT3<XBSP>","3T2017",0,13.220516399,47.117761874,33.897245475,47.117761874
"AFLT3<XBSP>","4T2017",0,21.720863309,55.523978686,33.803115376,55.523978686
"AFLT3<XBSP>","1T2018",0,45.51369863,60.834260289,15.320561659,60.834260289
"AFLT3<XBSP>","2T2018",0,28.777380225,49.738489871,20.961109646,49.738489871
"AFLT3<XBSP>","3T2018",0,38.839285714,49.945725916,11.106440201,49.945725916
"AFLT3<XBSP>","4T2018",0,32.058236937,36.594228714,4.5359917774,36.594228714
"AFLT3<XBSP>","1T2019",0,41.084581141,29.726924435,-11.357656705,29.726924435
"AFLT3<XBSP>","2T2019",0,28.056521739,27.223156125,-0.83336561389,27.223156125
"AFLT3<XBSP>","3T2019",0,48.378650554,33.519422214,-14.85922834,33.519422214
"AFLT3<XBSP>","4T2019",0,66.956789174,43.86629036,-23.090498814,43.86629036
"AFLT3<XBSP>","1T2020",0,35.732205368,41.813768528,6.0815631599,41.813768528
"AFLT3<XBSP>","2T2020",0,24.138941814,40.384855419,16.245913605,40.384855419
"AFLT3<XBSP>","3T2020",0,27.266977865,51.859280399,24.592302534,51.859280399
"AFLT3<XBSP>","4T2020",0,89.038080912,41.480656833,-47.557424079,41.480656833
"AFLT3<XBSP>","1T2021",0,50.839931153,46.672055749,-4.1678754041,46.672055749
"AFLT3<XBSP>","2T2021",0,43.11357643,47.482952539,4.3693761089,47.482952539
"AFLT3<XBSP>","3T2021",0,54.52217216,53.950448944,-0.57172321639,53.950448944
"AFLT3<XBSP>","4T2021",0,180.90889133,19.349562413,-161.55932892,19.349562413
"AFLT3<XBSP>","1T2022",0,50.595668977,18.731138983,-31.864529995,18.731138983
"AFLT3<XBSP>","2T2022",0,66.857805056,17.484226326,-49.37357873,17.484226326
"AFLT3<XBSP>","3T2022",0,48.936378344,15.701466176,-33.234912167,15.701466176
"AFLT3<XBSP>","4T2022",0,77.58778626,32.204057842,-45.383728417,32.204057842
"AFLT3<XBSP>","1T2023",0,33.942474585,29.59181126,-4.3506633252,29.59181126
"AFLT3<XBSP>","2T2023",0,99.474054575,36.415005667,-63.059048908,36.415005667
"AFLT3<XBSP>","3T2023",0,52.448556388,45.054145701,-7.3944106873,45.054145701
"AFLT3<XBSP>","4T2023",0,55.741073086,51.148914675,-4.5921584117,51.148914675
"AFLT3<XBSP>","1T2024",0,43.075319678,57.686190167,14.610870489,57.686190167
"GRAO3<XBSP>","4T2018",3.3949038798,3.1005075351,0,0.2943963447,3.3949038798
"GRAO3<XBSP>","1T2019","-","-","-","-","-"
"GRAO3<XBSP>","2T2019","-","-","-","-","-"
"GRAO3<XBSP>","3T2019","-","-","-","-","-"
"GRAO3<XBSP>","4T2019",2.2613808771,6.0371399391,0,-3.775759062,2.2613808771
"GRAO3<XBSP>","1T2020","-","-","-","-","-"
"GRAO3<XBSP>","2T2020","-","-","-","-","-"
"GRAO3<XBSP>","3T2020","-","-","-","-","-"
"GRAO3<XBSP>","4T2020",0.56165998042,12.266410733,0.63938488075,-11.065365872,1.2010448612
"GRAO3<XBSP>","1T2021","-","-","-","-","-"
"GRAO3<XBSP>","2T2021","-","-","-","-","-"
"GRAO3<XBSP>","3T2021","-","-","-","-","-"
"GRAO3<XBSP>","4T2021",38.350158655,60.095697716,45.262710169,23.517171107,83.612868824
"GRAO3<XBSP>","1T2022",19.602642212,18.969911701,2.3368556312,2.9695861427,21.939497843
"GRAO3<XBSP>","2T2022",25.66752016,49.537362742,43.747847387,19.878004804,69.415367547
"GRAO3<XBSP>","3T2022",24.379493939,21.359253158,8.1455263022,11.165767083,32.525020242
"GRAO3<XBSP>","4T2022",12.144822606,27.236148088,0.02830366548,-15.063021815,12.173126272
"GRAO3<XBSP>","1T2023",1.1005351015,19.853807632,0.057514173739,-18.695758356,1.1580492752
"GRAO3<XBSP>","2T2023",26.680855848,41.418615707,0.25330552838,-14.484454329,26.934161377
"GRAO3<XBSP>","3T2023",5.1438310208,42.344631817,0.054738222449,-37.146062574,5.1985692432
"GRAO3<XBSP>","4T2023",16.596918358,33.001349919,0.048167761432,-16.3562638,16.645086119
"AGXY3<XBSP>","4T2017","-","-","-","-","-"
"AGXY3<XBSP>","1T2018","-","-","-","-","-"
"AGXY3<XBSP>","2T2018","-","-","-","-","-"
"AGXY3<XBSP>","3T2018","-","-","-","-","-"
"AGXY3<XBSP>","4T2018","-","-","-","-","-"
"AGXY3<XBSP>","1T2019","-","-","-","-","-"
"AGXY3<XBSP>","2T2019","-","-","-","-","-"
"AGXY3<XBSP>","3T2019","-","-","-","-","-"
"AGXY3<XBSP>","4T2019",68.504244856,177.63844419,186.45556916,77.321369818,254.95981401
"AGXY3<XBSP>","1T2020","-","-","-","-","-"
"AGXY3<XBSP>","2T2020","-","-","-","-","-"
"AGXY3<XBSP>","3T2020","-","-","-","-","-"
"AGXY3<XBSP>","4T2020",133.12625404,282.74262952,239.5940565,89.977681017,372.72031054
"AGXY3<XBSP>","1T2021",201.57562846,341.28927877,215.54279822,75.829147904,417.11842668
"AGXY3<XBSP>","2T2021",123.54361827,155.62776184,106.82680753,74.742663962,230.3704258
"AGXY3<XBSP>","3T2021",143.16841618,178.25687099,103.01678931,67.928334502,246.1852055
"AGXY3<XBSP>","4T2021",103.69857627,202.82719373,144.42614964,45.297532183,248.12472591
"AGXY3<XBSP>","1T2022",98.438595533,235.9186604,183.19663722,45.716572353,281.63523275
"AGXY3<XBSP>","2T2022",77.917596413,157.49957056,109.17265598,29.590681835,187.0902524
"AGXY3<XBSP>","3T2022",91.85419006,142.98850447,111.54438661,60.410072201,203.39857667
"AGXY3<XBSP>","4T2022",60.296070488,172.88964012,144.71605545,32.122485825,205.01212594
"AGXY3<XBSP>","1T2023",78.367478904,231.38296465,191.20233088,38.186845132,269.56980978
"AGXY3<XBSP>","2T2023",67.447777183,140.70911465,107.2202515,33.958914038,174.66802869
"AGXY3<XBSP>","3T2023",67.334372182,123.75642721,104.55910766,48.13705263,171.89347985
"AGXY3<XBSP>","4T2023",35.860624214,130.38141305,127.44352435,32.922735519,163.30414857
"RPAD3<XBSP>","4T1986","-","-","-","-","-"
"RPAD3<XBSP>","1T1987","-","-","-","-","-"
"RPAD3<XBSP>","2T1987","-","-","-","-","-"
"RPAD3<XBSP>","3T1987","-","-","-","-","-"
"RPAD3<XBSP>","4T1987","-","-","-","-","-"
"RPAD3<XBSP>","1T1988","-","-","-","-","-"
"RPAD3<XBSP>","2T1988","-","-","-","-","-"
"RPAD3<XBSP>","3T1988","-","-","-","-","-"
"RPAD3<XBSP>","4T1988","-","-","-","-","-"
"RPAD3<XBSP>","1T1989","-","-","-","-","-"
"RPAD3<XBSP>","2T1989","-","-","-","-","-"
"RPAD3<XBSP>","3T1989","-","-","-","-","-"
"RPAD3<XBSP>","4T1989","-","-","-","-","-"
"RPAD3<XBSP>","1T1990","-","-","-","-","-"
"RPAD3<XBSP>","2T1990","-","-","-","-","-"
"RPAD3<XBSP>","3T1990","-","-","-","-","-"
"RPAD3<XBSP>","4T1990","-","-","-","-","-"
"RPAD3<XBSP>","1T1991","-","-","-","-","-"
"RPAD3<XBSP>","2T1991","-","-","-","-","-"
"RPAD3<XBSP>","3T1991","-","-","-","-","-"
"RPAD3<XBSP>","4T1991","-","-","-","-","-"
"RPAD3<XBSP>","1T1992","-","-","-","-","-"
"RPAD3<XBSP>","2T1992","-","-","-","-","-"
"RPAD3<XBSP>","3T1992","-","-","-","-","-"
"RPAD3<XBSP>","4T1992","-","-","-","-","-"
"RPAD3<XBSP>","1T1993","-","-","-","-","-"
"RPAD3<XBSP>","2T1993","-","-","-","-","-"
"RPAD3<XBSP>","3T1993","-","-","-","-","-"
"RPAD3<XBSP>","4T1993","-","-","-","-","-"
"RPAD3<XBSP>","1T1994","-","-","-","-","-"
"RPAD3<XBSP>","2T1994","-","-","-","-","-"
"RPAD3<XBSP>","3T1994","-","-","-","-","-"
"RPAD3<XBSP>","4T1994","-","-","-","-","-"
"RPAD3<XBSP>","1T1995","-","-","-","-","-"
"RPAD3<XBSP>","2T1995","-","-","-","-","-"
"RPAD3<XBSP>","3T1995","-","-","-","-","-"
"RPAD3<XBSP>","4T1995","-","-","-","-","-"
"RPAD3<XBSP>","1T1996","-","-","-","-","-"
"RPAD3<XBSP>","2T1996","-","-","-","-","-"
"RPAD3<XBSP>","3T1996","-","-","-","-","-"
"RPAD3<XBSP>","4T1996","-","-","-","-","-"
"RPAD3<XBSP>","1T1997","-","-","-","-","-"
"RPAD3<XBSP>","2T1997","-","-","-","-","-"
"RPAD3<XBSP>","3T1997","-","-",1644.5454545,"-","-"
"RPAD3<XBSP>","4T1997","-","-",405.81818182,"-","-"
"RPAD3<XBSP>","1T1998","-","-",465.95454545,"-","-"
"RPAD3<XBSP>","2T1998","-","-",226.7107438,"-","-"
"RPAD3<XBSP>","3T1998","-","-","-","-","-"
"RPAD3<XBSP>","4T1998","-","-","-","-","-"
"RPAD3<XBSP>","1T1999","-","-","-","-","-"
"RPAD3<XBSP>","2T1999","-","-","-","-","-"
"RPAD3<XBSP>","3T1999","-","-","-","-","-"
"RPAD3<XBSP>","4T1999","-","-","-","-","-"
"RPAD3<XBSP>","1T2000","-","-","-","-","-"
"RPAD3<XBSP>","2T2000","-","-","-","-","-"
"RPAD3<XBSP>","3T2000","-","-","-","-","-"
"RPAD3<XBSP>","4T2000","-","-","-","-","-"
"RPAD3<XBSP>","1T2001","-","-","-","-","-"
"RPAD3<XBSP>","2T2001","-","-","-","-","-"
"RPAD3<XBSP>","3T2001","-","-","-","-","-"
"RPAD3<XBSP>","4T2001","-","-","-","-","-"
"RPAD3<XBSP>","1T2002","-","-",0,"-","-"
"RPAD3<XBSP>","2T2002","-","-",583.11493018,"-","-"
"RPAD3<XBSP>","3T2002","-","-",0,"-","-"
"RPAD3<XBSP>","4T2002","-","-","-","-","-"
"RPAD3<XBSP>","1T2003","-","-",0,"-","-"
"RPAD3<XBSP>","2T2003","-","-",0,"-","-"
"RPAD3<XBSP>","3T2003","-","-",0,"-","-"
"RPAD3<XBSP>","4T2003","-","-",0,"-","-"
"RPAD3<XBSP>","1T2004","-","-",0,"-","-"
"RPAD3<XBSP>","2T2004","-","-",0,"-","-"
"RPAD3<XBSP>","3T2004","-","-",0,"-","-"
"RPAD3<XBSP>","4T2004","-","-",0,"-","-"
"RPAD3<XBSP>","1T2005","-","-",0,"-","-"
"RPAD3<XBSP>","2T2005","-","-",0,"-","-"
"RPAD3<XBSP>","3T2005","-","-",0,"-","-"
"RPAD3<XBSP>","4T2005","-","-",0,"-","-"
"RPAD3<XBSP>","1T2006","-","-",0,"-","-"
"RPAD3<XBSP>","2T2006","-","-",0,"-","-"
"RPAD3<XBSP>","3T2006","-","-",0,"-","-"
"RPAD3<XBSP>","4T2006","-","-",0,"-","-"
"RPAD3<XBSP>","1T2007","-","-",0,"-","-"
"RPAD3<XBSP>","2T2007","-","-",0,"-","-"
"RPAD3<XBSP>","3T2007","-","-",0,"-","-"
"RPAD3<XBSP>","4T2007","-","-",0,"-","-"
"RPAD3<XBSP>","1T2008","-","-",0,"-","-"
"RPAD3<XBSP>","2T2008","-","-",0,"-","-"
"RPAD3<XBSP>","3T2008","-","-",0,"-","-"
"RPAD3<XBSP>","4T2008","-","-",0,"-","-"
"RPAD3<XBSP>","1T2009","-","-",0,"-","-"
"RPAD3<XBSP>","2T2009","-","-",0,"-","-"
"RPAD3<XBSP>","3T2009","-","-",0,"-","-"
"RPAD3<XBSP>","4T2009","-","-",0,"-","-"
"RPAD3<XBSP>","1T2010","-","-",0,"-","-"
"RPAD3<XBSP>","2T2010","-","-",0,"-","-"
"RPAD3<XBSP>","3T2010","-","-",0,"-","-"
"RPAD3<XBSP>","4T2010",0,668.57142857,0,-668.57142857,0
"RPAD3<XBSP>","1T2011",0,720,0,-720,0
"RPAD3<XBSP>","2T2011",0,312,0,-312,0
"RPAD3<XBSP>","3T2011",0,420,0,-420,0
"RPAD3<XBSP>","4T2011",0,443.07692308,0,-443.07692308,0
"RPAD3<XBSP>","1T2012",0,450,0,-450,0
"RPAD3<XBSP>","2T2012",0,163.63636364,0,-163.63636364,0
"RPAD3<XBSP>","3T2012",0,130.90909091,0,-130.90909091,0
"RPAD3<XBSP>","4T2012",0,692.30769231,0,-692.30769231,0
"RPAD3<XBSP>","1T2013",0,609.23076923,0,-609.23076923,0
"RPAD3<XBSP>","2T2013",0,144,0,-144,0
"RPAD3<XBSP>","3T2013",0,120,0,-120,0
"RPAD3<XBSP>","4T2013",0,144,0,-144,0
"RPAD3<XBSP>","1T2014",0,739.45945946,0,-739.45945946,0
"RPAD3<XBSP>","2T2014",0,61.714285714,0,-61.714285714,0
"RPAD3<XBSP>","3T2014",0,54.545454545,0,-54.545454545,0
"RPAD3<XBSP>","4T2014",0,78.75,0,-78.75,0
"RPAD3<XBSP>","1T2015",0,1440,0,-1440,0
"RPAD3<XBSP>","2T2015",0,413.33333333,0,-413.33333333,0
"RPAD3<XBSP>","3T2015",0,816.92307692,0,-816.92307692,0
"RPAD3<XBSP>","4T2015",0,1040,0,-1040,0
"RPAD3<XBSP>","1T2016",0,1440,0,-1440,0
"RPAD3<XBSP>","2T2016",0,966.31578947,0,-966.31578947,0
"RPAD3<XBSP>","3T2016",0,1776,0,-1776,0
"RPAD3<XBSP>","4T2016",0,4410,0,-4410,0
"RPAD3<XBSP>","1T2017",0,3904.6153846,0,-3904.6153846,0
"RPAD3<XBSP>","2T2017",0,1752,0,-1752,0
"RPAD3<XBSP>","3T2017",0,3285,0,-3285,0
"RPAD3<XBSP>","4T2017",0,4656,0,-4656,0
"RPAD3<XBSP>","1T2018",0,5832,0,-5832,0
"RPAD3<XBSP>","2T2018",0,6696,0,-6696,0
"RPAD3<XBSP>","3T2018",0,8184,0,-8184,0
"RPAD3<XBSP>","4T2018",0,10035,0,-10035,0
"RPAD3<XBSP>","1T2019",0,10687.5,0,-10687.5,0
"RPAD3<XBSP>","2T2019",0,10597.5,0,-10597.5,0
"RPAD3<XBSP>","3T2019",0,13320,0,-13320,0
"RPAD3<XBSP>","4T2019",0,16611.428571,0,-16611.428571,0
"RPAD3<XBSP>","1T2020",0,27745.714286,0,-27745.714286,0
"RPAD3<XBSP>","2T2020",0,31254.545454,0,-31254.545454,0
"RPAD3<XBSP>","3T2020",0,30285,0,-30285,0
"RPAD3<XBSP>","4T2020",0,64224,0,-64224,0
"RPAD3<XBSP>","1T2021",0,259560,0,-259560,0
"RPAD3<XBSP>","2T2021","-","-","-","-","-"
"RPAD3<XBSP>","3T2021","-","-","-","-","-"
"RPAD3<XBSP>","4T2021","-","-","-","-","-"
"RPAD3<XBSP>","1T2022","-","-","-","-","-"
"RPAD3<XBSP>","2T2022","-","-","-","-","-"
"RPAD3<XBSP>","3T2022","-","-","-","-","-"
"RPAD3<XBSP>","4T2022","-","-","-","-","-"
"RPAD3<XBSP>","1T2023","-","-","-","-","-"
"RPAD3<XBSP>","2T2023","-","-","-","-","-"
"RPAD3<XBSP>","3T2023","-","-","-","-","-"
"RPAD3<XBSP>","4T2023","-","-","-","-","-"
"RPAD5<XBSP>","4T1986","-","-","-","-","-"
"RPAD5<XBSP>","1T1987","-","-","-","-","-"
"RPAD5<XBSP>","2T1987","-","-","-","-","-"
"RPAD5<XBSP>","3T1987","-","-","-","-","-"
"RPAD5<XBSP>","4T1987","-","-","-","-","-"
"RPAD5<XBSP>","1T1988","-","-","-","-","-"
"RPAD5<XBSP>","2T1988","-","-","-","-","-"
"RPAD5<XBSP>","3T1988","-","-","-","-","-"
"RPAD5<XBSP>","4T1988","-","-","-","-","-"
"RPAD5<XBSP>","1T1989","-","-","-","-","-"
"RPAD5<XBSP>","2T1989","-","-","-","-","-"
"RPAD5<XBSP>","3T1989","-","-","-","-","-"
"RPAD5<XBSP>","4T1989","-","-","-","-","-"
"RPAD5<XBSP>","1T1990","-","-","-","-","-"
"RPAD5<XBSP>","2T1990","-","-","-","-","-"
"RPAD5<XBSP>","3T1990","-","-","-","-","-"
"RPAD5<XBSP>","4T1990","-","-","-","-","-"
"RPAD5<XBSP>","1T1991","-","-","-","-","-"
"RPAD5<XBSP>","2T1991","-","-","-","-","-"
"RPAD5<XBSP>","3T1991","-","-","-","-","-"
"RPAD5<XBSP>","4T1991","-","-","-","-","-"
"RPAD5<XBSP>","1T1992","-","-","-","-","-"
"RPAD5<XBSP>","2T1992","-","-","-","-","-"
"RPAD5<XBSP>","3T1992","-","-","-","-","-"
"RPAD5<XBSP>","4T1992","-","-","-","-","-"
"RPAD5<XBSP>","1T1993","-","-","-","-","-"
"RPAD5<XBSP>","2T1993","-","-","-","-","-"
"RPAD5<XBSP>","3T1993","-","-","-","-","-"
"RPAD5<XBSP>","4T1993","-","-","-","-","-"
"RPAD5<XBSP>","1T1994","-","-","-","-","-"
"RPAD5<XBSP>","2T1994","-","-","-","-","-"
"RPAD5<XBSP>","3T1994","-","-","-","-","-"
"RPAD5<XBSP>","4T1994","-","-","-","-","-"
"RPAD5<XBSP>","1T1995","-","-","-","-","-"
"RPAD5<XBSP>","2T1995","-","-","-","-","-"
"RPAD5<XBSP>","3T1995","-","-","-","-","-"
"RPAD5<XBSP>","4T1995","-","-","-","-","-"
"RPAD5<XBSP>","1T1996","-","-","-","-","-"
"RPAD5<XBSP>","2T1996","-","-","-","-","-"
"RPAD5<XBSP>","3T1996","-","-","-","-","-"
"RPAD5<XBSP>","4T1996","-","-","-","-","-"
"RPAD5<XBSP>","1T1997","-","-","-","-","-"
"RPAD5<XBSP>","2T1997","-","-","-","-","-"
"RPAD5<XBSP>","3T1997","-","-",1644.5454545,"-","-"
"RPAD5<XBSP>","4T1997","-","-",405.81818182,"-","-"
"RPAD5<XBSP>","1T1998","-","-",465.95454545,"-","-"
"RPAD5<XBSP>","2T1998","-","-",226.7107438,"-","-"
"RPAD5<XBSP>","3T1998","-","-","-","-","-"
"RPAD5<XBSP>","4T1998","-","-","-","-","-"
"RPAD5<XBSP>","1T1999","-","-","-","-","-"
"RPAD5<XBSP>","2T1999","-","-","-","-","-"
"RPAD5<XBSP>","3T1999","-","-","-","-","-"
"RPAD5<XBSP>","4T1999","-","-","-","-","-"
"RPAD5<XBSP>","1T2000","-","-","-","-","-"
"RPAD5<XBSP>","2T2000","-","-","-","-","-"
"RPAD5<XBSP>","3T2000","-","-","-","-","-"
"RPAD5<XBSP>","4T2000","-","-","-","-","-"
"RPAD5<XBSP>","1T2001","-","-","-","-","-"
"RPAD5<XBSP>","2T2001","-","-","-","-","-"
"RPAD5<XBSP>","3T2001","-","-","-","-","-"
"RPAD5<XBSP>","4T2001","-","-","-","-","-"
"RPAD5<XBSP>","1T2002","-","-",0,"-","-"
"RPAD5<XBSP>","2T2002","-","-",583.11493018,"-","-"
"RPAD5<XBSP>","3T2002","-","-",0,"-","-"
"RPAD5<XBSP>","4T2002","-","-","-","-","-"
"RPAD5<XBSP>","1T2003","-","-",0,"-","-"
"RPAD5<XBSP>","2T2003","-","-",0,"-","-"
"RPAD5<XBSP>","3T2003","-","-",0,"-","-"
"RPAD5<XBSP>","4T2003","-","-",0,"-","-"
"RPAD5<XBSP>","1T2004","-","-",0,"-","-"
"RPAD5<XBSP>","2T2004","-","-",0,"-","-"
"RPAD5<XBSP>","3T2004","-","-",0,"-","-"
"RPAD5<XBSP>","4T2004","-","-",0,"-","-"
"RPAD5<XBSP>","1T2005","-","-",0,"-","-"
"RPAD5<XBSP>","2T2005","-","-",0,"-","-"
"RPAD5<XBSP>","3T2005","-","-",0,"-","-"
"RPAD5<XBSP>","4T2005","-","-",0,"-","-"
"RPAD5<XBSP>","1T2006","-","-",0,"-","-"
"RPAD5<XBSP>","2T2006","-","-",0,"-","-"
"RPAD5<XBSP>","3T2006","-","-",0,"-","-"
"RPAD5<XBSP>","4T2006","-","-",0,"-","-"
"RPAD5<XBSP>","1T2007","-","-",0,"-","-"
"RPAD5<XBSP>","2T2007","-","-",0,"-","-"
"RPAD5<XBSP>","3T2007","-","-",0,"-","-"
"RPAD5<XBSP>","4T2007","-","-",0,"-","-"
"RPAD5<XBSP>","1T2008","-","-",0,"-","-"
"RPAD5<XBSP>","2T2008","-","-",0,"-","-"
"RPAD5<XBSP>","3T2008","-","-",0,"-","-"
"RPAD5<XBSP>","4T2008","-","-",0,"-","-"
"RPAD5<XBSP>","1T2009","-","-",0,"-","-"
"RPAD5<XBSP>","2T2009","-","-",0,"-","-"
"RPAD5<XBSP>","3T2009","-","-",0,"-","-"
"RPAD5<XBSP>","4T2009","-","-",0,"-","-"
"RPAD5<XBSP>","1T2010","-","-",0,"-","-"
"RPAD5<XBSP>","2T2010","-","-",0,"-","-"
"RPAD5<XBSP>","3T2010","-","-",0,"-","-"
"RPAD5<XBSP>","4T2010",0,668.57142857,0,-668.57142857,0
"RPAD5<XBSP>","1T2011",0,720,0,-720,0
"RPAD5<XBSP>","2T2011",0,312,0,-312,0
"RPAD5<XBSP>","3T2011",0,420,0,-420,0
"RPAD5<XBSP>","4T2011",0,443.07692308,0,-443.07692308,0
"RPAD5<XBSP>","1T2012",0,450,0,-450,0
"RPAD5<XBSP>","2T2012",0,163.63636364,0,-163.63636364,0
"RPAD5<XBSP>","3T2012",0,130.90909091,0,-130.90909091,0
"RPAD5<XBSP>","4T2012",0,692.30769231,0,-692.30769231,0
"RPAD5<XBSP>","1T2013",0,609.23076923,0,-609.23076923,0
"RPAD5<XBSP>","2T2013",0,144,0,-144,0
"RPAD5<XBSP>","3T2013",0,120,0,-120,0
"RPAD5<XBSP>","4T2013",0,144,0,-144,0
"RPAD5<XBSP>","1T2014",0,739.45945946,0,-739.45945946,0
"RPAD5<XBSP>","2T2014",0,61.714285714,0,-61.714285714,0
"RPAD5<XBSP>","3T2014",0,54.545454545,0,-54.545454545,0
"RPAD5<XBSP>","4T2014",0,78.75,0,-78.75,0
"RPAD5<XBSP>","1T2015",0,1440,0,-1440,0
"RPAD5<XBSP>","2T2015",0,413.33333333,0,-413.33333333,0
"RPAD5<XBSP>","3T2015",0,816.92307692,0,-816.92307692,0
"RPAD5<XBSP>","4T2015",0,1040,0,-1040,0
"RPAD5<XBSP>","1T2016",0,1440,0,-1440,0
"RPAD5<XBSP>","2T2016",0,966.31578947,0,-966.31578947,0
"RPAD5<XBSP>","3T2016",0,1776,0,-1776,0
"RPAD5<XBSP>","4T2016",0,4410,0,-4410,0
"RPAD5<XBSP>","1T2017",0,3904.6153846,0,-3904.6153846,0
"RPAD5<XBSP>","2T2017",0,1752,0,-1752,0
"RPAD5<XBSP>","3T2017",0,3285,0,-3285,0
"RPAD5<XBSP>","4T2017",0,4656,0,-4656,0
"RPAD5<XBSP>","1T2018",0,5832,0,-5832,0
"RPAD5<XBSP>","2T2018",0,6696,0,-6696,0
"RPAD5<XBSP>","3T2018",0,8184,0,-8184,0
"RPAD5<XBSP>","4T2018",0,10035,0,-10035,0
"RPAD5<XBSP>","1T2019",0,10687.5,0,-10687.5,0
"RPAD5<XBSP>","2T2019",0,10597.5,0,-10597.5,0
"RPAD5<XBSP>","3T2019",0,13320,0,-13320,0
"RPAD5<XBSP>","4T2019",0,16611.428571,0,-16611.428571,0
"RPAD5<XBSP>","1T2020",0,27745.714286,0,-27745.714286,0
"RPAD5<XBSP>","2T2020",0,31254.545454,0,-31254.545454,0
"RPAD5<XBSP>","3T2020",0,30285,0,-30285,0
"RPAD5<XBSP>","4T2020",0,64224,0,-64224,0
"RPAD5<XBSP>","1T2021",0,259560,0,-259560,0
"RPAD5<XBSP>","2T2021","-","-","-","-","-"
"RPAD5<XBSP>","3T2021","-","-","-","-","-"
"RPAD5<XBSP>","4T2021","-","-","-","-","-"
"RPAD5<XBSP>","1T2022","-","-","-","-","-"
"RPAD5<XBSP>","2T2022","-","-","-","-","-"
"RPAD5<XBSP>","3T2022","-","-","-","-","-"
"RPAD5<XBSP>","4T2022","-","-","-","-","-"
"RPAD5<XBSP>","1T2023","-","-","-","-","-"
"RPAD5<XBSP>","2T2023","-","-","-","-","-"
"RPAD5<XBSP>","3T2023","-","-","-","-","-"
"RPAD5<XBSP>","4T2023","-","-","-","-","-"
"RPAD6<XBSP>","4T1986","-","-","-","-","-"
"RPAD6<XBSP>","1T1987","-","-","-","-","-"
"RPAD6<XBSP>","2T1987","-","-","-","-","-"
"RPAD6<XBSP>","3T1987","-","-","-","-","-"
"RPAD6<XBSP>","4T1987","-","-","-","-","-"
"RPAD6<XBSP>","1T1988","-","-","-","-","-"
"RPAD6<XBSP>","2T1988","-","-","-","-","-"
"RPAD6<XBSP>","3T1988","-","-","-","-","-"
"RPAD6<XBSP>","4T1988","-","-","-","-","-"
"RPAD6<XBSP>","1T1989","-","-","-","-","-"
"RPAD6<XBSP>","2T1989","-","-","-","-","-"
"RPAD6<XBSP>","3T1989","-","-","-","-","-"
"RPAD6<XBSP>","4T1989","-","-","-","-","-"
"RPAD6<XBSP>","1T1990","-","-","-","-","-"
"RPAD6<XBSP>","2T1990","-","-","-","-","-"
"RPAD6<XBSP>","3T1990","-","-","-","-","-"
"RPAD6<XBSP>","4T1990","-","-","-","-","-"
"RPAD6<XBSP>","1T1991","-","-","-","-","-"
"RPAD6<XBSP>","2T1991","-","-","-","-","-"
"RPAD6<XBSP>","3T1991","-","-","-","-","-"
"RPAD6<XBSP>","4T1991","-","-","-","-","-"
